filename,tagid
67582.jpg,"[0, 8, 1, 9, 222]"
67583.jpg,"[28, 0, 1, 8, 222, 4, 11]"
67584.jpg,"[0, 1, 28, 54, 17]"
67585.jpg,"[0, 1, 54, 10]"
67586.jpg,"[0, 1, 14]"
67587.jpg,"[28, 0, 1, 222]"
67588.jpg,"[0, 1, 9, 8, 222]"
67589.jpg,"[0, 1]"
6759.jpg,"[0, 9, 1]"
67590.jpg,"[0, 1, 49, 54, 717]"
67591.jpg,"[0, 1, 222]"
67592.jpg,"[0, 1, 54, 43]"
67593.jpg,"[0, 28, 1, 4, 62]"
67594.jpg,"[0, 1, 43, 40, 222]"
67595.jpg,"[0, 14, 1, 754]"
67596.jpg,"[0, 1, 500]"
67597.jpg,"[0, 1, 222]"
67598.jpg,"[28, 8, 0, 1, 222, 547]"
67599.jpg,"[0, 9, 1]"
676.jpg,"[0, 1, 8, 28, 547]"
6760.jpg,"[0, 1, 14]"
67600.jpg,"[0, 1, 2]"
67601.jpg,"[0, 85, 4]"
67602.jpg,"[0, 1, 8]"
67603.jpg,"[0, 8, 9, 85]"
67604.jpg,"[0, 1, 54]"
67605.jpg,"[0, 1, 2, 54]"
67606.jpg,"[0, 40, 1, 222]"
67607.jpg,"[0, 1]"
67608.jpg,"[0, 1, 28]"
67609.jpg,"[0, 1, 8, 14]"
6761.jpg,"[0, 1, 14]"
67610.jpg,"[0, 1]"
67611.jpg,"[0, 85, 262]"
67612.jpg,"[0, 54, 1]"
67613.jpg,"[0, 9, 1, 8]"
67614.jpg,"[0, 28, 1, 4]"
67615.jpg,"[0, 1, 10, 11]"
67616.jpg,"[0, 1, 9]"
67617.jpg,"[0, 1, 9, 8]"
67618.jpg,"[0, 1, 8]"
67619.jpg,"[0, 1, 222, 8]"
6762.jpg,"[0, 9, 1, 11, 8]"
67620.jpg,"[0, 85]"
67621.jpg,"[0, 437]"
67622.jpg,"[0, 42, 1]"
67623.jpg,"[0, 1, 54, 752]"
67624.jpg,"[0, 1, 42, 112, 11, 663]"
67625.jpg,"[0, 1]"
67626.jpg,"[1, 28, 0, 222]"
67627.jpg,"[0, 1, 28, 437]"
67628.jpg,"[0, 54, 1]"
67629.jpg,"[0, 1, 142]"
6763.jpg,"[0, 1, 14, 2]"
67630.jpg,"[0, 1]"
67631.jpg,"[0, 28, 1, 222]"
67632.jpg,"[0, 1]"
67633.jpg,"[0, 1, 22, 10, 2, 4]"
67634.jpg,"[0, 1, 12]"
67635.jpg,"[42, 0, 112, 1]"
67636.jpg,"[0, 1, 2, 14, 10]"
67637.jpg,"[0, 1, 437]"
67638.jpg,"[0, 28, 1]"
67639.jpg,"[0, 1, 14, 2]"
6764.jpg,"[0, 1, 14]"
67640.jpg,"[0, 1, 10]"
67641.jpg,"[0, 1, 54]"
67642.jpg,"[0, 1]"
67643.jpg,"[0, 14, 1, 2]"
67644.jpg,"[0, 1, 28]"
67645.jpg,"[0, 1]"
67646.jpg,"[0, 1, 43]"
67647.jpg,"[0, 9, 1]"
67648.jpg,"[0, 1]"
67649.jpg,"[0, 8, 1, 222]"
6765.jpg,"[0, 1]"
67650.jpg,"[0, 1, 8, 14]"
67651.jpg,"[0, 1, 54, 2]"
67652.jpg,"[0, 1]"
67653.jpg,"[0, 9, 1, 62, 222]"
67654.jpg,"[0, 1, 9, 8, 222]"
67655.jpg,"[0, 1, 9]"
67656.jpg,"[0, 1, 9, 222]"
67657.jpg,"[0, 1]"
67658.jpg,"[0, 42, 28, 1]"
67659.jpg,"[0, 1, 49, 4]"
6766.jpg,"[0, 9, 1, 23, 3]"
67660.jpg,"[0, 1, 14, 11, 4]"
67661.jpg,"[0, 1]"
67662.jpg,"[28, 0, 1]"
67663.jpg,"[0, 1, 752]"
67664.jpg,"[0, 1, 23]"
67665.jpg,"[0, 28, 1]"
67666.jpg,"[0, 1, 14]"
67667.jpg,"[0, 1]"
67668.jpg,"[28, 0, 1, 8, 4]"
67669.jpg,"[0, 1, 437]"
6767.jpg,"[0, 1, 9, 43, 222]"
67670.jpg,"[0, 1]"
67671.jpg,"[0, 1]"
67672.jpg,"[0, 1, 10, 4]"
67673.jpg,"[0, 8, 1, 28, 222]"
67674.jpg,"[0, 1, 23]"
67675.jpg,"[0, 1, 10]"
67676.jpg,"[0, 1, 9]"
67677.jpg,"[0, 1, 14, 3, 10, 222]"
67678.jpg,"[0, 1, 14, 222, 42]"
67679.jpg,"[0, 1]"
6768.jpg,"[0, 1, 43]"
67680.jpg,"[0, 1, 42]"
67681.jpg,"[0, 1]"
67682.jpg,"[0, 1, 9, 222]"
67683.jpg,"[0, 1, 222]"
67684.jpg,"[0, 1]"
67685.jpg,"[0, 1, 28]"
67686.jpg,"[0, 42, 1, 9]"
67687.jpg,"[0, 1, 42]"
67688.jpg,"[0, 1, 600]"
67689.jpg,"[0, 1]"
6769.jpg,"[0, 1, 11]"
67690.jpg,"[0, 1, 222, 40]"
67691.jpg,"[0, 1]"
67692.jpg,"[0, 1, 23]"
67693.jpg,"[0, 1, 9]"
67694.jpg,"[0, 1, 14]"
67695.jpg,"[0, 1, 49, 40, 222]"
67696.jpg,"[0, 42, 1, 9]"
67697.jpg,"[0, 9, 1, 222]"
67698.jpg,"[0, 1]"
67699.jpg,"[0, 1, 9, 3, 222, 524]"
677.jpg,"[0, 1, 17]"
6770.jpg,"[0, 1, 9]"
67700.jpg,"[0, 14, 1, 2]"
67701.jpg,"[0, 1, 43]"
67702.jpg,"[0, 9, 8]"
67703.jpg,[1]
67704.jpg,"[0, 1, 2, 22]"
67705.jpg,"[0, 9, 1, 11]"
67706.jpg,"[28, 0, 1]"
67707.jpg,"[0, 1]"
67708.jpg,"[0, 1, 3]"
67709.jpg,"[0, 1, 9]"
6771.jpg,"[0, 1]"
67710.jpg,"[0, 1, 9, 23, 11, 526]"
67711.jpg,"[0, 1, 40, 43]"
67712.jpg,"[0, 1]"
67713.jpg,"[0, 1]"
67714.jpg,"[0, 14, 52, 1]"
67715.jpg,"[0, 1]"
67716.jpg,"[0, 1, 9]"
67717.jpg,"[0, 1]"
67718.jpg,"[0, 1, 222]"
67719.jpg,"[1, 0]"
6772.jpg,"[0, 1, 11, 40]"
67720.jpg,"[0, 14, 1]"
67721.jpg,"[0, 28, 1, 8]"
67722.jpg,"[0, 1]"
67723.jpg,"[0, 1, 9, 222]"
67724.jpg,"[25, 0, 1, 204, 135]"
67725.jpg,"[0, 28, 1, 52]"
67726.jpg,"[0, 14, 1]"
67727.jpg,"[0, 1, 9, 222, 7]"
67728.jpg,"[0, 1, 9, 222]"
67729.jpg,"[0, 1, 204, 25, 10]"
6773.jpg,"[0, 1, 4, 11]"
67730.jpg,"[0, 1, 44, 17]"
67731.jpg,"[0, 1]"
67732.jpg,"[0, 1]"
67733.jpg,"[0, 1, 54]"
67734.jpg,"[0, 1]"
67735.jpg,"[0, 1, 54]"
67736.jpg,"[0, 1, 54]"
67737.jpg,"[0, 1, 14]"
67738.jpg,"[0, 1]"
67739.jpg,"[0, 9, 1, 8]"
6774.jpg,"[0, 1, 11, 8]"
67740.jpg,"[0, 1]"
67741.jpg,"[0, 1, 28]"
67742.jpg,"[0, 1, 11]"
67743.jpg,"[1, 0, 142]"
67744.jpg,"[0, 1, 9]"
67745.jpg,"[0, 1, 9]"
67746.jpg,"[28, 0, 1, 222]"
67747.jpg,[]
67748.jpg,"[0, 1, 25]"
67749.jpg,"[0, 1, 8]"
6775.jpg,"[0, 1, 4, 28]"
67750.jpg,"[28, 0, 1, 10]"
67751.jpg,"[0, 1, 222, 40, 2, 9]"
67752.jpg,"[1, 0, 23, 222]"
67753.jpg,"[0, 1, 54]"
67754.jpg,"[0, 1, 9, 8]"
67755.jpg,"[0, 1, 25]"
67756.jpg,"[0, 1, 9]"
67757.jpg,"[0, 1]"
67758.jpg,"[0, 1, 222, 43, 28]"
67759.jpg,"[0, 1]"
6776.jpg,"[0, 1, 14, 11, 7]"
67760.jpg,"[42, 0, 1, 9, 222, 558]"
67761.jpg,"[0, 42, 1, 9, 558]"
67762.jpg,"[0, 9, 1, 8]"
67763.jpg,"[0, 1]"
67764.jpg,"[0, 1, 23, 512]"
67765.jpg,"[0, 1, 14]"
67766.jpg,"[0, 1, 142, 222, 23, 19, 512]"
67767.jpg,"[0, 25, 1, 204, 135]"
67768.jpg,"[0, 1, 40]"
67769.jpg,"[0, 42, 1]"
6777.jpg,"[0, 1, 8, 9]"
67770.jpg,"[0, 1, 9, 8, 945]"
67771.jpg,"[0, 1, 8, 222, 9]"
67772.jpg,"[0, 1, 142, 11, 123, 222, 512]"
67773.jpg,"[0, 9, 1, 191, 222, 12]"
67774.jpg,"[0, 1, 14]"
67775.jpg,"[0, 1, 43]"
67776.jpg,"[0, 1, 14]"
67777.jpg,"[0, 1, 9, 222, 10]"
67778.jpg,"[0, 1, 9]"
67779.jpg,"[0, 1, 9]"
6778.jpg,"[0, 1, 42]"
67780.jpg,"[0, 1, 9, 3, 222]"
67781.jpg,"[0, 1]"
67782.jpg,"[0, 1, 9, 222, 11, 524]"
67783.jpg,"[0, 1]"
67784.jpg,"[0, 1, 9]"
67785.jpg,"[1, 0, 25, 204, 135]"
67786.jpg,"[0, 1, 25, 204, 135]"
67787.jpg,"[0, 1, 222, 9, 62, 123]"
67788.jpg,"[0, 1, 9]"
67789.jpg,"[0, 1, 14]"
6779.jpg,"[0, 1, 14, 11]"
67790.jpg,"[0, 1]"
67791.jpg,"[0, 40, 1, 2, 17, 63, 521]"
67792.jpg,"[0, 1, 14, 2, 222, 33]"
67793.jpg,"[0, 1]"
67794.jpg,"[56, 0, 75]"
67795.jpg,"[0, 1, 3]"
67796.jpg,"[0, 1, 11]"
67797.jpg,"[0, 1]"
67798.jpg,"[28, 1, 0, 42, 222]"
67799.jpg,"[0, 1, 3, 222]"
678.jpg,"[0, 1]"
6780.jpg,"[0, 1]"
67800.jpg,"[0, 1]"
67801.jpg,"[0, 1, 9]"
67802.jpg,"[0, 1, 14, 2]"
67803.jpg,"[0, 1, 9]"
67804.jpg,"[0, 1]"
67805.jpg,"[0, 1, 3, 222]"
67806.jpg,"[0, 44, 1, 11]"
67807.jpg,"[0, 1, 22, 10]"
67808.jpg,"[0, 1, 42, 40]"
67809.jpg,"[0, 1]"
6781.jpg,"[0, 1]"
67810.jpg,"[0, 1, 142, 123, 222, 19, 512]"
67811.jpg,"[0, 1, 14]"
67812.jpg,"[0, 42, 1, 14]"
67813.jpg,"[1, 0]"
67814.jpg,"[0, 1, 8, 222, 28]"
67815.jpg,"[0, 9, 1, 222, 8]"
67816.jpg,"[0, 1, 9]"
67817.jpg,"[0, 1, 14]"
67818.jpg,"[0, 1, 11, 2]"
67819.jpg,"[0, 1, 9, 8]"
6782.jpg,"[0, 28, 1, 10]"
67820.jpg,"[0, 1, 9, 23, 512]"
67821.jpg,"[0, 1, 7, 222, 49, 19, 582, 512, 543]"
67822.jpg,"[0, 1, 9]"
67823.jpg,"[0, 1, 8]"
67824.jpg,"[0, 1, 512]"
67825.jpg,"[0, 1]"
67826.jpg,"[0, 1]"
67827.jpg,"[0, 1, 222, 512]"
67828.jpg,"[0, 1, 9, 23]"
67829.jpg,"[1, 0]"
6783.jpg,"[0, 9, 1, 42, 8]"
67830.jpg,"[0, 1, 8, 9]"
67831.jpg,"[0, 1, 9]"
67832.jpg,"[0, 1, 23]"
67833.jpg,"[0, 1, 9, 10]"
67834.jpg,"[0, 1, 222]"
67835.jpg,"[0, 1, 42]"
67836.jpg,"[0, 1, 9]"
67837.jpg,"[0, 1]"
67838.jpg,"[0, 1, 14, 92, 754]"
67839.jpg,"[0, 1, 54]"
6784.jpg,"[0, 1, 14, 2]"
67840.jpg,"[0, 1, 437]"
67841.jpg,"[0, 1]"
67842.jpg,"[0, 42, 28, 1, 2]"
67843.jpg,"[0, 1]"
67844.jpg,"[0, 1, 42, 14]"
67845.jpg,"[0, 1, 42]"
67846.jpg,"[0, 28, 1, 222, 7]"
67847.jpg,"[0, 1]"
67848.jpg,"[0, 1, 42, 14, 222]"
67849.jpg,"[0, 1, 222]"
6785.jpg,"[0, 1, 42, 9]"
67850.jpg,"[0, 1, 9, 2]"
67851.jpg,"[0, 1, 9, 2, 17]"
67852.jpg,"[0, 1, 14, 517]"
67853.jpg,"[0, 1, 8]"
67854.jpg,"[0, 1, 11]"
67855.jpg,"[0, 1, 14]"
67856.jpg,"[0, 1]"
67857.jpg,"[0, 1, 9]"
67858.jpg,"[0, 1, 92, 54]"
67859.jpg,"[0, 1, 44, 11, 142, 512]"
6786.jpg,"[0, 1, 11]"
67860.jpg,"[0, 1, 23, 9, 222, 3, 526]"
67861.jpg,"[0, 1, 222]"
67862.jpg,"[0, 1, 9]"
67863.jpg,"[0, 9, 1]"
67864.jpg,"[0, 1, 9, 8]"
67865.jpg,"[0, 1, 11, 28]"
67866.jpg,"[0, 1, 28, 49, 222]"
67867.jpg,"[0, 1, 142, 19, 9, 512]"
67868.jpg,"[0, 1, 8, 9, 3]"
67869.jpg,"[0, 1, 222, 512]"
6787.jpg,"[0, 8, 1, 28, 222]"
67870.jpg,"[0, 1, 9, 222, 11]"
67871.jpg,"[500, 0, 1]"
67872.jpg,"[0, 28, 1, 49, 11, 222, 582, 610]"
67873.jpg,"[0, 1, 9, 42, 222]"
67874.jpg,"[0, 1, 14]"
67875.jpg,"[0, 1]"
67876.jpg,"[0, 1, 9, 8]"
67877.jpg,"[0, 1, 9]"
67878.jpg,"[0, 1, 142, 19, 123, 11, 222, 512]"
67879.jpg,"[1, 0]"
6788.jpg,"[0, 28, 8, 1]"
67880.jpg,[1]
67881.jpg,"[0, 1, 28, 664]"
67882.jpg,"[0, 1, 222]"
67883.jpg,"[0, 1, 28, 11, 43, 7]"
67884.jpg,"[0, 28, 1, 8, 222]"
67885.jpg,"[0, 28, 8, 1, 32, 89]"
67886.jpg,"[0, 1, 28, 11, 7, 660]"
67887.jpg,"[0, 1, 10, 22, 7]"
67888.jpg,"[0, 23, 1, 629]"
67889.jpg,"[0, 1, 40]"
6789.jpg,"[0, 28, 1, 8, 11, 547]"
67890.jpg,"[0, 85, 88]"
67891.jpg,"[0, 1]"
67892.jpg,"[0, 1, 44]"
67893.jpg,"[0, 49, 28, 1, 222, 518]"
67894.jpg,"[0, 1]"
67895.jpg,[437]
67896.jpg,"[0, 9, 1]"
67897.jpg,"[0, 1]"
67898.jpg,"[0, 1, 44]"
67899.jpg,"[0, 1, 11, 10]"
679.jpg,"[0, 1]"
6790.jpg,"[0, 1, 14]"
67900.jpg,"[0, 1, 10]"
67901.jpg,"[0, 1, 10, 11, 14, 542]"
67902.jpg,"[0, 1, 8]"
67903.jpg,"[0, 1, 8, 14, 545]"
67904.jpg,"[0, 1]"
67905.jpg,"[0, 1, 3, 12]"
67906.jpg,"[0, 1, 11]"
67907.jpg,"[0, 42, 1, 222, 112, 3, 11]"
67908.jpg,"[0, 44, 1, 437]"
67909.jpg,"[0, 1]"
6791.jpg,"[0, 1, 28, 8, 547]"
67910.jpg,"[0, 1, 8, 9, 519]"
67911.jpg,"[0, 1]"
67912.jpg,"[0, 1, 44]"
67913.jpg,"[0, 1, 32, 8, 222, 28, 89, 3, 441, 568]"
67914.jpg,"[42, 0, 1, 537]"
67915.jpg,"[0, 1, 8, 44]"
67916.jpg,"[0, 1]"
67917.jpg,[0]
67918.jpg,"[0, 1, 9]"
67919.jpg,"[0, 1, 44, 7]"
6792.jpg,"[0, 9, 1, 8]"
67920.jpg,"[0, 1]"
67921.jpg,"[0, 1, 8]"
67922.jpg,"[0, 1, 23]"
67923.jpg,"[0, 1, 70, 28, 7, 11, 17]"
67924.jpg,"[0, 1, 70, 11, 660]"
67925.jpg,"[0, 1, 9, 8]"
67926.jpg,"[0, 1, 42, 9]"
67927.jpg,"[0, 1, 222]"
67928.jpg,"[0, 1, 9, 222, 3]"
67929.jpg,"[0, 1, 9, 8, 63, 519]"
6793.jpg,"[0, 1, 14]"
67930.jpg,"[0, 1, 28]"
67931.jpg,"[0, 1, 49, 222]"
67932.jpg,"[0, 1, 9, 11]"
67933.jpg,"[0, 1]"
67934.jpg,"[0, 1, 8, 9]"
67935.jpg,"[0, 1]"
67936.jpg,"[0, 1]"
67937.jpg,"[0, 1, 9]"
67938.jpg,"[0, 1, 11, 25]"
67939.jpg,"[0, 1, 8]"
6794.jpg,"[0, 1, 9, 11, 10]"
67940.jpg,"[0, 1, 9]"
67941.jpg,"[0, 9, 1, 2, 10, 17]"
67942.jpg,"[0, 1]"
67943.jpg,"[0, 1]"
67944.jpg,"[0, 1, 9, 3, 8]"
67945.jpg,"[0, 1]"
67946.jpg,"[0, 1, 8, 9]"
67947.jpg,"[0, 1, 14, 222]"
67948.jpg,"[0, 1, 9, 8, 11]"
67949.jpg,"[0, 1, 11]"
6795.jpg,"[0, 1, 28, 11]"
67950.jpg,"[0, 1, 11]"
67951.jpg,"[0, 1, 9, 3]"
67952.jpg,"[0, 1, 8, 9, 3, 222]"
67953.jpg,"[0, 1, 8]"
67954.jpg,"[0, 1, 40, 222, 3, 10]"
67955.jpg,"[0, 40, 1]"
67956.jpg,"[0, 1, 9]"
67957.jpg,"[0, 44, 1, 11, 7]"
67958.jpg,"[0, 1, 14, 52, 222]"
67959.jpg,"[0, 1, 9]"
6796.jpg,"[0, 1, 14]"
67960.jpg,"[0, 1, 9]"
67961.jpg,"[0, 1, 9]"
67962.jpg,"[0, 1, 54, 92, 752]"
67963.jpg,"[0, 1]"
67964.jpg,"[0, 1, 8, 14, 11, 12]"
67965.jpg,"[0, 1, 8, 11]"
67966.jpg,"[0, 1]"
67967.jpg,"[0, 1, 63, 8, 3, 519]"
67968.jpg,"[1, 0]"
67969.jpg,"[0, 1, 11]"
6797.jpg,"[0, 1, 9, 11]"
67970.jpg,"[0, 1, 9]"
67971.jpg,"[0, 1]"
67972.jpg,"[0, 1, 9, 8]"
67973.jpg,"[0, 1]"
67974.jpg,"[0, 1, 14, 8]"
67975.jpg,"[0, 1, 9, 8, 63, 519]"
67976.jpg,"[0, 42, 1, 9]"
67977.jpg,"[0, 1, 44]"
67978.jpg,"[49, 0, 1, 845]"
67979.jpg,"[8, 0, 14]"
6798.jpg,"[0, 28, 1, 8, 11]"
67980.jpg,"[0, 1]"
67981.jpg,"[0, 9, 1, 222, 3]"
67982.jpg,"[0, 1]"
67983.jpg,"[14, 0, 1, 7]"
67984.jpg,"[0, 1, 8, 9]"
67985.jpg,"[0, 1, 9]"
67986.jpg,"[0, 1]"
67987.jpg,"[0, 1]"
67988.jpg,"[0, 1, 40, 222]"
67989.jpg,"[0, 1, 28, 3, 222]"
6799.jpg,"[0, 28, 1, 11]"
67990.jpg,"[0, 85]"
67991.jpg,"[0, 1, 54, 222, 752]"
67992.jpg,"[0, 1, 142, 123, 222, 512]"
67993.jpg,"[0, 1, 42, 9]"
67994.jpg,"[25, 0, 1, 204, 135]"
67995.jpg,"[0, 1, 10]"
67996.jpg,"[28, 0, 1, 8, 222]"
67997.jpg,"[0, 1, 8, 9, 547]"
67998.jpg,"[0, 1, 25, 11, 204]"
67999.jpg,"[0, 1, 23, 629]"
68.jpg,"[0, 1, 11, 7, 4, 2]"
680.jpg,"[0, 1]"
6800.jpg,"[0, 1, 14, 43]"
68000.jpg,"[0, 1, 22, 10]"
68001.jpg,"[0, 9, 8, 1, 222, 31]"
68002.jpg,"[0, 1, 9, 3, 4]"
68003.jpg,"[0, 1, 8, 11]"
68004.jpg,"[0, 1, 42, 9, 222]"
68005.jpg,"[0, 1, 9, 222]"
68006.jpg,"[0, 49, 1, 4]"
68007.jpg,"[0, 42, 1, 9]"
68008.jpg,"[0, 1]"
68009.jpg,"[0, 1, 9, 8, 222, 3, 519]"
6801.jpg,"[0, 1, 9, 11, 10]"
68010.jpg,"[0, 42, 1, 11, 14, 663]"
68011.jpg,"[0, 14, 1, 8, 222]"
68012.jpg,"[0, 1, 14, 52]"
68013.jpg,"[0, 1, 8, 40]"
68014.jpg,"[0, 1, 14]"
68015.jpg,"[0, 28, 1, 7, 222, 625]"
68016.jpg,"[0, 1, 9]"
68017.jpg,"[0, 1, 9, 8, 222]"
68018.jpg,"[0, 1]"
68019.jpg,"[0, 28, 1, 8]"
6802.jpg,"[0, 1, 9, 524]"
68020.jpg,"[0, 1, 142, 123, 19, 222, 512]"
68021.jpg,"[0, 28, 8, 1, 222]"
68022.jpg,"[0, 1, 23]"
68023.jpg,"[0, 1, 14]"
68024.jpg,"[0, 1, 42, 9, 222]"
68025.jpg,"[0, 1, 42, 9]"
68026.jpg,"[0, 1, 42, 222, 9, 123]"
68027.jpg,"[0, 1, 14]"
68028.jpg,"[0, 1]"
68029.jpg,"[0, 1]"
6803.jpg,"[0, 1, 14]"
68030.jpg,"[0, 1]"
68031.jpg,"[0, 1, 40]"
68032.jpg,"[0, 1]"
68033.jpg,"[0, 1, 222, 2, 23]"
68034.jpg,"[0, 1, 22, 222, 629]"
68035.jpg,"[0, 1, 222, 23]"
68036.jpg,"[0, 1, 14]"
68037.jpg,"[0, 25, 1, 204]"
68038.jpg,"[0, 1, 25]"
68039.jpg,"[8, 0, 14, 1, 222, 545]"
6804.jpg,"[0, 28, 1, 8, 11]"
68040.jpg,"[0, 1]"
68041.jpg,"[0, 1, 14, 677]"
68042.jpg,"[25, 0, 1, 204]"
68043.jpg,"[25, 0, 1, 204, 2]"
68044.jpg,"[25, 0, 1, 204, 135]"
68045.jpg,"[25, 0, 1, 204]"
68046.jpg,"[0, 28, 1, 8, 222]"
68047.jpg,"[0, 1, 11, 7]"
68048.jpg,"[0, 1, 9, 8]"
68049.jpg,"[0, 1]"
6805.jpg,"[0, 1, 14, 62]"
68050.jpg,"[0, 1, 8]"
68051.jpg,"[0, 1, 2]"
68052.jpg,"[0, 1]"
68053.jpg,"[0, 1, 14]"
68054.jpg,"[0, 1, 43, 40]"
68055.jpg,"[0, 1]"
68056.jpg,"[0, 1]"
68057.jpg,"[0, 1, 43]"
68058.jpg,"[0, 1, 14, 222]"
68059.jpg,"[0, 8, 1]"
6806.jpg,"[0, 1, 10, 4, 513]"
68060.jpg,"[0, 1]"
68061.jpg,"[0, 1, 3, 222, 9, 62, 524]"
68062.jpg,"[0, 1]"
68063.jpg,"[0, 1, 14, 92]"
68064.jpg,"[0, 8, 1]"
68065.jpg,"[0, 1, 14, 62]"
68066.jpg,"[0, 1, 8, 11]"
68067.jpg,"[0, 1, 8, 9]"
68068.jpg,"[0, 1, 28, 8, 222]"
68069.jpg,"[0, 1, 40]"
6807.jpg,"[0, 42, 1, 54]"
68070.jpg,"[0, 23, 1, 4]"
68071.jpg,"[0, 1, 23, 40, 222]"
68072.jpg,"[0, 1, 14, 222]"
68073.jpg,"[0, 1, 42, 9, 222]"
68074.jpg,"[0, 1, 14]"
68075.jpg,"[0, 1, 42, 9, 222]"
68076.jpg,"[0, 1]"
68077.jpg,"[0, 1, 9, 222, 3]"
68078.jpg,"[0, 1]"
68079.jpg,"[28, 0, 1, 10, 11, 2]"
6808.jpg,"[0, 8, 1, 9]"
68080.jpg,"[14, 3, 738, 628]"
68081.jpg,"[1, 0]"
68082.jpg,"[0, 14, 1]"
68083.jpg,"[0, 1, 14, 222]"
68084.jpg,"[0, 1, 28, 70]"
68085.jpg,"[0, 14, 1]"
68086.jpg,"[0, 1, 10]"
68087.jpg,"[0, 1, 3]"
68088.jpg,"[0, 1, 17]"
68089.jpg,"[0, 1, 10, 22]"
6809.jpg,"[0, 28, 8, 1, 11, 222]"
68090.jpg,"[0, 8, 1, 9, 63, 519]"
68091.jpg,"[0, 1]"
68092.jpg,[1]
68093.jpg,"[0, 1, 23, 9, 11, 222, 512, 526]"
68094.jpg,"[0, 1]"
68095.jpg,"[1, 0]"
68096.jpg,"[28, 0, 8, 1, 11]"
68097.jpg,"[0, 8]"
68098.jpg,"[1, 0, 28, 3, 222]"
68099.jpg,"[0, 1, 14, 222]"
681.jpg,"[0, 1, 8]"
6810.jpg,"[0, 1, 14, 23, 11]"
68100.jpg,"[0, 1, 10, 22]"
68101.jpg,"[0, 28, 1, 2]"
68102.jpg,"[0, 1, 62, 2]"
68103.jpg,"[0, 1, 14, 2]"
68104.jpg,"[0, 1, 14, 222]"
68105.jpg,"[0, 1, 14, 57]"
68106.jpg,"[0, 1, 14, 222]"
68107.jpg,"[0, 1, 14, 43]"
68108.jpg,"[0, 14, 43]"
68109.jpg,"[0, 1, 14, 23]"
6811.jpg,"[0, 1, 9, 3]"
68110.jpg,"[0, 14, 1, 222, 2]"
68111.jpg,"[0, 1, 44, 11]"
68112.jpg,"[0, 1, 23, 44, 2]"
68113.jpg,"[0, 1, 9, 2, 11, 4, 62, 622, 924]"
68114.jpg,"[0, 1, 42, 222]"
68115.jpg,"[0, 1, 14, 23, 4, 222]"
68116.jpg,"[0, 1, 14]"
68117.jpg,"[0, 1, 42, 112, 222]"
68118.jpg,"[0, 1, 40, 43]"
68119.jpg,"[0, 1, 14, 222]"
6812.jpg,"[0, 1, 43]"
68120.jpg,"[0, 1, 14, 222]"
68121.jpg,"[0, 1, 14, 11, 222, 43]"
68122.jpg,"[0, 1, 43, 40, 11, 520]"
68123.jpg,"[0, 1, 9]"
68124.jpg,"[0, 1, 8, 12, 222, 14, 4]"
68125.jpg,"[0, 1, 23]"
68126.jpg,"[0, 1, 43, 40, 520]"
68127.jpg,"[0, 1, 23, 14, 11]"
68128.jpg,"[0, 14, 1, 23, 222]"
68129.jpg,"[0, 23, 1, 14, 4, 222]"
6813.jpg,"[0, 9, 1]"
68130.jpg,"[0, 1, 14, 23, 222]"
68131.jpg,"[0, 1, 23, 2, 14, 222]"
68132.jpg,"[0, 1, 43]"
68133.jpg,"[0, 1, 9]"
68134.jpg,"[0, 1, 11]"
68135.jpg,"[0, 1, 42, 40, 11, 7]"
68136.jpg,"[0, 1, 11, 2]"
68137.jpg,"[28, 1, 0, 10]"
68138.jpg,"[0, 1, 283, 14, 222, 23]"
68139.jpg,"[0, 1]"
6814.jpg,"[0, 1, 222, 49]"
68140.jpg,"[0, 1, 2]"
68141.jpg,"[0, 1, 14, 23]"
68142.jpg,"[0, 1, 4, 3]"
68143.jpg,"[1, 0]"
68144.jpg,"[0, 44, 1]"
68145.jpg,"[0, 1, 42, 2]"
68146.jpg,"[0, 8, 9, 1, 4, 222]"
68147.jpg,"[0, 1, 43, 40, 520]"
68148.jpg,"[0, 1, 43]"
68149.jpg,"[0, 42, 1, 11]"
6815.jpg,"[0, 1, 11]"
68150.jpg,"[0, 1, 42, 12, 11, 222, 14, 112]"
68151.jpg,"[0, 25, 1, 204]"
68152.jpg,"[25, 0, 1, 204, 135]"
68153.jpg,"[0, 1, 9, 2]"
68154.jpg,"[14, 0, 52, 546]"
68155.jpg,"[0, 14, 1]"
68156.jpg,"[0, 1, 14, 11]"
68157.jpg,"[0, 1, 12, 11]"
68158.jpg,"[0, 14, 1, 247, 62, 222]"
68159.jpg,"[0, 1, 9]"
6816.jpg,"[0, 28, 1, 11]"
68160.jpg,"[0, 1, 11]"
68161.jpg,"[0, 1, 14, 11, 2]"
68162.jpg,"[0, 1, 8, 4]"
68163.jpg,"[0, 1, 222]"
68164.jpg,"[0, 1]"
68165.jpg,"[42, 0, 1]"
68166.jpg,"[0, 10, 1, 9]"
68167.jpg,"[0, 1]"
68168.jpg,"[0, 85, 262, 8, 318, 4, 54]"
68169.jpg,"[0, 1, 9]"
6817.jpg,"[0, 28, 1, 8]"
68170.jpg,"[0, 1, 14]"
68171.jpg,"[0, 1, 4, 222, 40]"
68172.jpg,"[0, 1]"
68173.jpg,"[0, 1, 112, 42]"
68174.jpg,"[0, 1, 2, 17]"
68175.jpg,"[0, 1, 14]"
68176.jpg,"[0, 1, 8]"
